author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/290380827/,Москва,sale,flat,2,6,2,107.0,-1,0,161829103.0,Таганский,Серебряническая набережная,19,Чкаловская,АртХаус
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/291008665/,Москва,sale,flat,4,10,5,198.8,-1,0,180000000.0,Новое предложение в е Тверской5-комн. квартира,4/10 этаж,,,
TimeProperty,real_estate_agent,https://www.cian.ru/sale/flat/274247449/,Москва,sale,flat,40,60,4,175.2,-1,0,243000000.0,Пресненский,набережная Пресненская,6с2,Деловой центр,Imperia Tower
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/298786229/,Москва,sale,flat,3,7,4,168.8,-1,0,355000000.0,Хамовники,2-й Неопалимовский переулок,3,Парк Культуры,Клубный особняк High Garden
Ташир,developer,https://www.cian.ru/sale/flat/272566543/,Москва,sale,flat,3,21,2,48.1,-1,0,19360250.0,Очаково-Матвеевское,Аминьевское шоссе,6,Давыдково,West Tower (Апартаменты бизнес-класса)
Колди,developer,https://www.cian.ru/sale/flat/302241294/,Москва,sale,flat,6,21,3,76.48,-1,0,21773383.0,Нижегородский,Автомобильный проезд,4,Калитники,N’ice Loft
КОРТРОС,developer,https://www.cian.ru/sale/flat/296640396/,Москва,sale,flat,21,49,2,61.18,-1,0,25022620.0,Марьина роща,,,Марьина Роща,Тэйт ЖК
Артем Ченцов,realtor,https://www.cian.ru/sale/flat/302772342/,Москва,sale,flat,9,30,2,49.8,-1,0,26000000.0,Хорошево-Мневники,Шелепихинская набережная,40к3,Хорошёвская,Sydney City
Пионер,developer,https://www.cian.ru/sale/flat/301514297/,Москва,sale,flat,2,12,2,69.2,-1,0,30220740.0,Москворечье-Сабурово,переулок 1-й Котляковский,4к3,Варшавская,LIFE Варшавская
Артем Ченцов,realtor,https://www.cian.ru/sale/flat/302548997/,Москва,sale,flat,4,30,3,72.2,-1,0,32000000.0,Хорошево-Мневники,Шелепихинская набережная,40к2,Шелепиха,Sydney City
ЛИДЕР Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/302153647/,Москва,sale,flat,20,31,3,64.0,-1,0,37000000.0,Раменки, Лобачевского,120к1,Аминьевская,Крылья
Рублево-Архангельское,developer,https://www.cian.ru/sale/flat/296191732/,Москва,sale,flat,12,13,1,69.94,-1,0,40082614.0,,,В20 кв-л,Павшино,Сберсити ЖК
Level Group,developer,https://www.cian.ru/sale/flat/302126103/,Москва,sale,flat,15,26,3,66.5,-1,0,,Нагатино-Садовники,Нагатинская набережная,10А,Нагатинская,Level Нагатинская
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303384591/,Москва,sale,flat,18,48,3,125.4,-1,0,57000000.0,Щукино,Авиационная ,79К1,Щукинская,Алые Паруса
Vesco Realty,real_estate_agent,https://www.cian.ru/sale/flat/302076921/,Москва,sale,flat,13,14,4,92.0,-1,0,63650000.0,Раменки,проспект Генерала Дорохова,39к1В,Минская,Собрание клубных домов West Garden
ASTERUS,representative_developer,https://www.cian.ru/sale/flat/300842855/,Москва,sale,flat,1,22,3,163.4,-1,0,94345900.0,Покровское-Стрешнево,,,Тушинская,Алиа ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/285243200/,Москва,sale,flat,26,41,4,138.2,-1,0,137000000.0,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/293906419/,Москва,sale,flat,3,6,4,200.0,-1,0,140000000.0,Арбат,переулок Плотников,21С1,Смоленская,
Point Estate Город,real_estate_agent,https://www.cian.ru/sale/flat/302340221/,Москва,sale,flat,5,6,3,160.0,-1,0,197000000.0,Замоскворечье,Садовническая набережная,7,Новокузнецкая,BALCHUG VIEWPOINT
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/300375030/,Москва,sale,flat,3,3,5,255.7,-1,0,204560000.0,Хамовники, Волхонка,9С1,Кропоткинская,
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/301174680/,Москва,sale,flat,3,7,5,234.5,-1,0,375200000.0,Хамовники,2-й Неопалимовский переулок,3,Парк Культуры,Клубный особняк High Garden
СОВКОМБАНК,official_representative,https://www.cian.ru/sale/flat/297233032/,Москва,sale,flat,12,12,1,39.0,-1,0,9700000.0,Гольяново,Уральская ,1,Щёлковская,
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/304222998/,Москва,sale,flat,5,6,2,58.0,-1,0,22000000.0,Замоскворечье, Зацепский Вал,5,Павелецкая,
MR Group,developer,https://www.cian.ru/sale/flat/300404579/,Москва,sale,flat,7,30,3,78.1,-1,0,27618268.0,Покровское-Стрешнево,,,Тушинская,Ситизен ЖК
КОРТРОС,developer,https://www.cian.ru/sale/flat/272495473/,Москва,sale,flat,36,51,3,82.01,-1,0,35290543.0,Пресненский,Шелепихинское шоссе,,Шелепиха,Headliner
MR Group,developer,https://www.cian.ru/sale/flat/302811096/,Москва,sale,flat,37,43,3,85.9,-1,0,38354350.0,Западное Дегунино,Ильменский проезд,14к1,Селигерская,Селигер Сити
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/294511036/,Москва,sale,flat,4,23,2,90.6,-1,0,45000000.0,Хорошевский, Гризодубовой,2,ЦСКА,Гранд-парк
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303447463/,Москва,sale,flat,28,39,3,71.0,-1,0,47000000.0,Раменки, Лобачевского,120к1,Аминьевская,Крылья
TOUCH,developer,https://www.cian.ru/sale/flat/302838412/,Москва,sale,flat,4,13,3,99.54,-1,0,50993000.0,Южнопортовый,,к2,Дубровка,Шампайн ЖК
Sminex,developer,https://www.cian.ru/sale/flat/299801717/,Москва,sale,flat,5,23,2,65.7,-1,0,70080000.0,Пресненский,,,Улица 1905 года,Лайф Тайм ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/301807547/,Москва,sale,flat,10,12,3,103.0,-1,0,80000000.0,Алексеевский,Новоалексеевская ,16к3,Алексеевская,Серебряный фонтан
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/301353911/,Москва,sale,flat,5,7,2,69.7,-1,0,100564740.0,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов 
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301520504/,Москва,sale,flat,2,21,2,116.0,-1,0,142000000.0,Пресненский, Костикова,4к3,Улица 1905 года,Lucky
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/303487136/,Москва,sale,flat,4,9,3,99.4,-1,0,154070000.0,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/303470941/,Москва,sale,flat,6,57,3,160.0,-1,0,175901199.0,Хорошевский,Чапаевский переулок,3,Аэропорт,Триумф-Палас
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/295152325/,Москва,sale,flat,40,60,4,175.0,-1,0,243000000.0,Пресненский,набережная Пресненская,6с2,Деловой центр,Imperia Tower
Whitewill Москва-Сити,real_estate_agent,https://www.cian.ru/sale/flat/295152257/,Москва,sale,flat,40,60,4,175.0,-1,0,243000000.0,Пресненский,набережная Пресненская,6с2,Деловой центр,Imperia Tower
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/295203875/,Москва,sale,flat,2,9,5,162.0,-1,0,265500000.0,Арбат, Малая Молчановка,8С1,Арбатская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/296846039/,Москва,sale,flat,3,7,5,234.5,-1,0,375200000.0,Хамовники,2-й Неопалимовский переулок,3,Парк Культуры,Клубный особняк High Garden
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/302745464/,Москва,sale,flat,5,9,3,159.0,-1,0,430000000.0,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/302590852/,Москва,sale,flat,4,4,5,399.0,-1,0,798000000.0,Таганский, Солянка,7,Китай-город,Дом с Атлантами
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/303779368/,Москва,sale,flat,9,12,1,35.0,-1,0,10200000.0,Новогиреево,Союзный проспект,20К1,Новогиреево,
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/302903145/,Москва,sale,flat,10,12,2,44.0,-1,0,10600000.0,Дмитровский,Клязьминская ,4,Грачёвская,
Лофт Инвест,real_estate_agent,https://www.cian.ru/sale/flat/299893948/,Москва,sale,flat,5,16,1,38.9,-1,0,10990000.0,Отрадное,Алтуфьевское шоссе,2,Владыкино,
Виктория Яковлева,realtor,https://www.cian.ru/sale/flat/303954401/,Москва,sale,flat,11,12,2,42.0,-1,0,15300000.0,Бутырский, Яблочкова,41,Фонвизинская,
Никита Гаврилов,realtor,https://www.cian.ru/sale/flat/303910013/,Москва,sale,flat,5,17,2,58.0,-1,0,19150000.0,Марьино,Новочеркасский бульвар,47,Марьино,
Основа,developer,https://www.cian.ru/sale/flat/292153800/,Москва,sale,flat,18,28,2,63.4,-1,0,25645300.0,Хорошево-Мневники,,,Полежаевская,Эмоушен ЖК
ID 101525579,homeowner,https://www.cian.ru/sale/flat/302073637/,Москва,sale,flat,2,5,2,48.0,-1,0,28900000.0,Пресненский, Юлиуса Фучика,2/30,Маяковская,
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/300251626/,Москва,sale,flat,2,29,3,62.7,-1,0,29000000.0,Хорошево-Мневники,Шелепихинская набережная,34к4зд8,Шелепиха,Сердце Столицы
Regions Development,developer,https://www.cian.ru/sale/flat/304060317/,Москва,sale,flat,6,6,1,40.3,-1,0,29175281.0,Нагатинский затон,проспект Андропова,9/1к3,Технопарк,Dream Towers
LEGENDA Intelligent Development,developer,https://www.cian.ru/sale/flat/302124507/,Москва,sale,flat,4,34,2,78.0,-1,0,31746000.0,Левобережный,Ленинградское шоссе,,Беломорская,Северный порт. Береговые кварталы
Концерн КРОСТ,developer,https://www.cian.ru/sale/flat/298380303/,Москва,sale,flat,7,19,3,94.6,-1,0,36231800.0,Щукино, Ротмистрова,2,Октябрьское поле,Театральный квартал
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/300015723/,Москва,sale,flat,20,39,2,64.0,-1,0,37000000.0,Раменки, Лобачевского,120к1,Аминьевская,Крылья
Центр-Инвест,representative_developer,https://www.cian.ru/sale/flat/298334258/,Москва,sale,flat,26,28,3,62.9,-1,0,37103350.0,Раменки,Винницкая ,8к2,Раменки,Настоящее
Юлия Маркина,realtor,https://www.cian.ru/sale/flat/285711073/,Москва,sale,flat,16,17,3,68.0,-1,0,39000000.0,Хамовники,Смоленский бульвар,6-8,Парк Культуры,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303848561/,Москва,sale,flat,8,29,3,80.0,-1,0,38900000.0,Раменки,Мосфильмовская ,74Б,Ломоносовский проспект,Мосфильмовская
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/303476285/,Москва,sale,flat,9,29,2,68.1,-1,0,40000000.0,Хорошево-Мневники,Шелепихинская набережная,34к4,Шелепиха,Сердце Столицы
ДОНСТРОЙ,developer,https://www.cian.ru/sale/flat/304095957/,Москва,sale,flat,43,50,3,96.1,-1,0,39948770.0,Раменки,м. Мичуринский проспект,,Мичуринский проспект,Событие
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/298261357/,Москва,sale,flat,11,46,3,88.0,-1,0,42000000.0,Хорошево-Мневники,Шелепихинская набережная,34к1,,Сердце Столицы
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/289857578/,Москва,sale,flat,28,29,3,85.8,-1,0,45000000.0,Хорошево-Мневники,Шелепихинская набережная,34к1зд5,Шелепиха,Сердце Столицы
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/303389374/,Москва,sale,flat,9,29,3,85.9,-1,0,52000000.0,Хорошево-Мневники,Шелепихинская набережная,34к3зд7,Шелепиха,Сердце Столицы
