author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
GloraX,developer,https://spb.cian.ru/sale/flat/304043815/,Санкт-Петербург,sale,flat,19,19,5,140.22,-1,0,77121000.0,Василеостровский,Морской,,,Глоракс Премиум Василеостровский ЖК
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/301457226/,Санкт-Петербург,sale,flat,7,8,3,174.5,-1,0,78000000.0,Петроградский,Каменноостровский проспект,64К2,Петроградская,"Каменноостровский, 64"
Лига Недвижимости,real_estate_agent,https://spb.cian.ru/sale/flat/292316920/,Санкт-Петербург,sale,flat,2,2,5,327.9,-1,0,78000000.0,Приморский,3-я 1-й половины линия,69Б,Удельная,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/300559780/,Санкт-Петербург,sale,flat,6,8,4,153.0,-1,0,79000000.0,Центральный,Парадная ,3к2,Чернышевская,Парадный квартал
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/294201834/,Санкт-Петербург,sale,flat,2,7,3,107.2,-1,0,80000000.0,Центральный,Большая Морская ,4,Адмиралтейская,
Смарт Инновации,real_estate_agent,https://spb.cian.ru/sale/flat/303182404/,Санкт-Петербург,sale,flat,2,10,4,285.5,-1,0,82000000.0,Василеостровский, Нахимова,15,Приморская,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/299295279/,Санкт-Петербург,sale,flat,8,8,3,157.0,-1,0,82000000.0,Петроградский,Каменноостровский проспект,64К2,Петроградская,"Каменноостровский, 64"
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/300883379/,Санкт-Петербург,sale,flat,5,9,3,149.8,-1,0,82000000.0,Петроградский,Барочная ,6,Чкаловская,Futurist
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/302853370/,Санкт-Петербург,sale,flat,13,17,4,156.0,-1,0,85000000.0,Приморский,Ушаковская набережная,3к2,Черная речка,Riverside
Гранит Инвест,real_estate_agent,https://spb.cian.ru/sale/flat/304282774/,Санкт-Петербург,sale,flat,2,5,3,147.1,-1,0,88260000.0,Петроградский,набережная Мартынова,74Б,Крестовский остров,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/300107567/,Санкт-Петербург,sale,flat,4,8,3,203.0,-1,0,96950000.0,Петроградский,Ждановская ,45,Чкаловская,Леонтьевский мыс
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/300559668/,Санкт-Петербург,sale,flat,2,8,3,140.6,-1,0,97500000.0,Петроградский,Морской проспект,24,Крестовский остров,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/270887431/,Санкт-Петербург,sale,flat,2,7,4,241.8,-1,0,98900000.0,Петроградский,Морской проспект,33,Крестовский остров,Морской 33
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/294291445/,Санкт-Петербург,sale,flat,5,5,5,311.8,-1,0,99900000.0,Центральный,набережная Реки Фонтанки,56,Достоевская,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/301620569/,Санкт-Петербург,sale,flat,7,8,4,204.2,-1,0,99000000.0,Петроградский,Крестовский проспект,15,Крестовский остров,
Илья Мерчук,realtor,https://spb.cian.ru/sale/flat/300870017/,Санкт-Петербург,sale,flat,4,5,3,311.0,-1,0,100000000.0,Адмиралтейский,набережная Реки Фонтанки,103,Спасская,
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/298746817/,Санкт-Петербург,sale,flat,5,8,4,212.3,-1,0,101990000.0,Петроградский,Каменноостровский проспект,64К2,Петроградская,"Каменноостровский, 64"
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/301517689/,Санкт-Петербург,sale,flat,5,7,4,205.9,-1,0,103500000.0,Петроградский,проезд Петровская коса,6к1,Крестовский остров,Петровская Доминанта
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/300559506/,Санкт-Петербург,sale,flat,2,3,2,106.3,-1,0,110000000.0,Адмиралтейский,Английская набережная,26,Адмиралтейская,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/298882839/,Санкт-Петербург,sale,flat,4,4,5,300.0,-1,0,115000000.0,Петроградский,Константиновский проспект,26Г,Крестовский остров,
Аватерра,real_estate_agent,https://spb.cian.ru/sale/flat/297164327/,Санкт-Петербург,sale,flat,6,10,3,177.4,-1,0,120000000.0,Петроградский,Ждановская ,29,Чкаловская,Идеальный мир
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/304837354/,Санкт-Петербург,sale,flat,6,6,3,251.6,-1,0,130000000.0,Центральный,Таврическая ,37,Чернышевская,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/303253445/,Санкт-Петербург,sale,flat,5,10,3,159.2,-1,0,130000000.0,Петроградский,Ждановская ,45,Чкаловская,Леонтьевский мыс
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/302807176/,Санкт-Петербург,sale,flat,3,4,3,181.3,-1,0,130000000.0,Центральный,набережная Кутузова,30,Площадь Ленина,
София Фролова,realtor,https://spb.cian.ru/sale/flat/298427488/,Санкт-Петербург,sale,flat,2,4,2,168.6,-1,0,139000000.0,Петроградский,Чкаловское,5,Крестовский остров,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/300610774/,Санкт-Петербург,sale,flat,4,13,5,195.0,-1,0,146000000.0,Петроградский,Песочная набережная,40,Чкаловская,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/303790029/,Санкт-Петербург,sale,flat,6,10,4,170.6,-1,0,148000000.0,Центральный,набережная Воскресенская,4,Чернышевская,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/296282062/,Санкт-Петербург,sale,flat,7,9,3,162.6,-1,0,160000000.0,Петроградский,Вязовая ,8,Крестовский остров,Привилегия
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/299243392/,Санкт-Петербург,sale,flat,3,3,3,125.0,-1,0,160000000.0,Петроградский,2-я Березовая аллея,13-15,Черная речка,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/296832010/,Санкт-Петербург,sale,flat,5,7,3,126.0,-1,0,176400000.0,Центральный,набережная Воскресенская,32,Площадь Ленина,Приоритет
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/297670946/,Санкт-Петербург,sale,flat,3,7,4,209.1,-1,0,178000000.0,Петроградский,Вязовая ,8,Крестовский остров,Привилегия
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/285614584/,Санкт-Петербург,sale,flat,7,7,4,163.7,-1,0,180000000.0,Центральный,Невский проспект,137,Площадь Александра Невского,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/296832006/,Санкт-Петербург,sale,flat,5,7,3,139.1,-1,0,180830000.0,Центральный,набережная Воскресенская,32,Площадь Ленина,Приоритет
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/303780844/,Санкт-Петербург,sale,flat,2,7,3,170.3,-1,0,185000000.0,Петроградский,Депутатская ,26,Крестовский остров,Венеция
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/300559851/,Санкт-Петербург,sale,flat,5,8,4,264.5,-1,0,185000000.0,Петроградский,Крестовский проспект,30,Крестовский остров,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/303833663/,Санкт-Петербург,sale,flat,6,9,4,254.0,-1,0,195000000.0,Василеостровский,Волховский переулок,4,Спортивная,
Golden Home,real_estate_agent,https://spb.cian.ru/sale/flat/304695498/,Санкт-Петербург,sale,flat,7,7,5,200.0,-1,0,200000000.0,Петроградский,проезд Петровская коса,6к1,Василеостровская,Петровская Доминанта
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/296441423/,Санкт-Петербург,sale,flat,5,10,4,170.0,-1,0,220000000.0,Петроградский,Вязовая ,8,Крестовский остров,Привилегия
House Estate,real_estate_agent,https://spb.cian.ru/sale/flat/304222574/,Санкт-Петербург,sale,flat,11,12,4,258.5,-1,0,245500000.0,Петроградский,Ждановская ,45,Чкаловская,Леонтьевский мыс
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/301735760/,Санкт-Петербург,sale,flat,8,13,4,342.0,-1,0,259000000.0,Петроградский,Ждановская ,45,Чкаловская,Леонтьевский мыс
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/290628831/,Санкт-Петербург,sale,flat,2,3,5,442.0,-1,0,290000000.0,Петроградский,2-я Березовая аллея,19,Черная речка,
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/299243363/,Санкт-Петербург,sale,flat,6,6,3,380.0,-1,0,300000000.0,Центральный,Итальянская ,12а,Гостиный двор,
ID 85565770,homeowner,https://spb.cian.ru/sale/flat/303036497/,Санкт-Петербург,sale,flat,2,5,1,31.0,-1,0,3850000.0,Выборгский, Первого Мая,81,Озерки,
Этажи Санкт-Петербург,real_estate_agent,https://spb.cian.ru/sale/flat/303299816/,Санкт-Петербург,sale,flat,1,6,1,32.1,-1,0,4299000.0,Пушкинский,Московское шоссе,278,Купчино,
BR Group,real_estate_agent,https://spb.cian.ru/sale/flat/300741565/,Санкт-Петербург,sale,flat,13,13,-1,32.5,-1,0,4400000.0,Невский,Запорожская ,23К2,Обухово,
