author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/287406880/,Санкт-Петербург,sale,flat,2,4,2,92.9,-1,0,39000000.0,Центральный, Рубинштейна,11,Достоевская,
ID 117456508,realtor,https://spb.cian.ru/sale/flat/304233584/,Санкт-Петербург,sale,flat,2,14,3,90.2,-1,0,39195868.0,Красногвардейский,Магнитогорская ,11,Новочеркасская,
Дмитрий Ботвин,realtor,https://spb.cian.ru/sale/flat/299503562/,Санкт-Петербург,sale,flat,8,10,3,106.0,-1,0,39490000.0,Красногвардейский,Пискаревский проспект,1,Площадь Ленина,Четыре горизонта
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/301433908/,Санкт-Петербург,sale,flat,8,11,3,90.1,-1,0,40000000.0,Петроградский, Глухая Зеленина,6,Чкаловская,Классика. Дом для Души
ID 15386917,unknown,https://spb.cian.ru/sale/flat/298693864/,Санкт-Петербург,sale,flat,4,10,2,54.7,-1,0,39900000.0,Петроградский,набережная Адмирала Лазарева,22,Чкаловская,One Trinity Place
Лидер Групп,developer,https://spb.cian.ru/sale/flat/294573323/,Санкт-Петербург,sale,flat,18,18,5,169.8,-1,0,39903000.0,Василеостровский,бульвар Александра Грина,2к2,Приморская,Нахимов (Гавань Капитанов)
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/303537070/,Санкт-Петербург,sale,flat,2,9,3,116.5,-1,0,40012818.0,Петроградский,проезд Петровская коса,6к1,Крестовский остров,Петровская Доминанта
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/292922628/,Санкт-Петербург,sale,flat,5,6,5,184.3,-1,0,41000000.0,Центральный,Фурштатская ,2/12,Чернышевская,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/292978969/,Санкт-Петербург,sale,flat,3,4,3,99.5,-1,0,41477000.0,Центральный,Невский проспект,13/9,Адмиралтейская,
Гранит Инвест,real_estate_agent,https://spb.cian.ru/sale/flat/304302660/,Санкт-Петербург,sale,flat,3,10,3,101.8,-1,0,41738000.0,Центральный,Шпалерная ,60Б,Площадь Ленина,
Euroinvest Development,developer,https://spb.cian.ru/sale/flat/284799004/,Санкт-Петербург,sale,flat,12,12,4,149.08,-1,0,42189640.0,Выборгский,проспект Энгельса,29,Удельная,ID Svetlanovskiy
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/304137761/,Санкт-Петербург,sale,flat,6,12,3,127.0,-1,0,42900000.0,Центральный,Новгородская ,23,Площадь Александра Невского,Александрия
Павел Пресняков,realtor,https://spb.cian.ru/sale/flat/303867337/,Санкт-Петербург,sale,flat,4,8,3,115.9,-1,0,42990000.0,Василеостровский,проспект Средний Васильевского острова,85,Василеостровская,
Евгений Смирнов,realtor,https://spb.cian.ru/sale/flat/304172483/,Санкт-Петербург,sale,flat,4,6,3,103.3,-1,0,44000000.0,Приморский,Дибуновская ,34,Старая Деревня,RICH ART CLUB 3
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/295885342/,Санкт-Петербург,sale,flat,7,7,4,157.0,-1,0,44000000.0,Центральный,10-я Советская ,4-6,Площадь Восстания,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/303523406/,Санкт-Петербург,sale,flat,4,8,3,110.8,-1,0,44280000.0,Петроградский,Петровский проспект,26к2,Крестовский остров,The One
SPB Housing,real_estate_agent,https://spb.cian.ru/sale/flat/301621129/,Санкт-Петербург,sale,flat,6,8,3,114.5,-1,0,44082500.0,Петроградский,Барочная ,12,Чкаловская,
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/303537093/,Санкт-Петербург,sale,flat,2,9,4,143.5,-1,0,44720578.0,Петроградский,проезд Петровская коса,6к1,Крестовский остров,Петровская Доминанта
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/302749445/,Санкт-Петербург,sale,flat,7,9,3,131.8,-1,0,44990000.0,Адмиралтейский, Егорова,25,Фрунзенская,
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/302927139/,Санкт-Петербург,sale,flat,2,9,4,116.5,-1,0,45000000.0,Петроградский,Петровский проспект,11к2,Крестовский остров,Neva Haus
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/303506004/,Санкт-Петербург,sale,flat,9,10,2,100.4,-1,0,45000000.0,Петроградский, Большая Зеленина,8к2,Чкаловская,
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/288050344/,Санкт-Петербург,sale,flat,3,3,3,142.5,-1,0,44990000.0,Василеостровский,15-я Васильевского острова линия,24-26,Василеостровская,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/300352603/,Санкт-Петербург,sale,flat,4,6,3,96.0,-1,0,45500000.0,Петроградский,Каменноостровский проспект,73-75,Петроградская,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/302538301/,Санкт-Петербург,sale,flat,1,9,1,56.0,-1,0,46500000.0,Петроградский,набережная Адмирала Лазарева,22,Чкаловская,One Trinity Place
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/302927611/,Санкт-Петербург,sale,flat,2,8,2,84.0,-1,0,47000000.0,Центральный,Парадная ,3к2,Чернышевская,Парадный квартал
Фабрика Недвижимости,real_estate_agent,https://spb.cian.ru/sale/flat/295238387/,Санкт-Петербург,sale,flat,15,18,5,138.2,-1,0,47000000.0,Красногвардейский,Заневский проспект,32к3,Новочеркасская,
CityRealty,real_estate_agent,https://spb.cian.ru/sale/flat/303763882/,Санкт-Петербург,sale,flat,8,8,3,99.31,-1,0,47668800.0,Центральный, Моисеенко,27,Площадь Александра Невского,Форсайт
Дом на Ленсовета,developer,https://spb.cian.ru/sale/flat/299739427/,Санкт-Петербург,sale,flat,20,23,5,157.0,-1,0,48200000.0,Московский, Ленсовета,87к3,Звездная,Клубный дом BARCELONA
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/303282030/,Санкт-Петербург,sale,flat,5,6,3,135.0,-1,0,49000000.0,Центральный, Некрасова,40,Чернышевская,
М16,real_estate_agent,https://spb.cian.ru/sale/flat/301133986/,Санкт-Петербург,sale,flat,5,11,2,88.0,-1,0,48990000.0,Василеостровский, Одоевского,21к1,Приморская,Адмирал Ушаков
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/298804781/,Санкт-Петербург,sale,flat,3,4,4,237.7,-1,0,49000000.0,Василеостровский,Морская набережная,31К2,Приморская,
Ирина Степанова,realtor,https://spb.cian.ru/sale/flat/303673023/,Санкт-Петербург,sale,flat,11,15,3,123.0,-1,0,49000000.0,Московский, Победы,3,Московская,Столица Residence
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/303537122/,Санкт-Петербург,sale,flat,2,9,5,138.5,-1,0,49121400.0,Петроградский,проезд Петровская коса,6к1,Крестовский остров,Петровская Доминанта
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/300212572/,Санкт-Петербург,sale,flat,8,8,4,117.6,-1,0,49392000.0,Петроградский,проспект Малый Петроградской стороны,79-81-83,Петроградская,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/287253763/,Санкт-Петербург,sale,flat,2,6,3,153.8,-1,0,49700000.0,Петроградский,Аптекарский проспект,8,Петроградская,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/303788371/,Санкт-Петербург,sale,flat,6,6,3,115.8,-1,0,49900000.0,Центральный,Кирочная ,64,Чернышевская,Резиденция на Суворовском
Алина Аверочкина,realtor,https://spb.cian.ru/sale/flat/304090531/,Санкт-Петербург,sale,flat,8,9,3,102.6,-1,0,50000000.0,Выборгский, Александра Матросова,3,Лесная,Притяжение
ID 107912255,realtor,https://spb.cian.ru/sale/flat/293445874/,Санкт-Петербург,sale,flat,7,11,3,139.8,-1,0,51452165.0,Петроградский, Грота,1-3Г,Чкаловская,Дом на ул. Грота 1/3Г
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/304071971/,Санкт-Петербург,sale,flat,5,6,4,216.4,-1,0,52000000.0,Петроградский,проспект Большой Петроградской стороны,13/4,Спортивная,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/300559436/,Санкт-Петербург,sale,flat,4,7,3,144.2,-1,0,52900000.0,Адмиралтейский,Малодетскосельский проспект,40,Фрунзенская,Идеалист
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/295800988/,Санкт-Петербург,sale,flat,5,8,2,75.6,-1,0,53500000.0,Петроградский,Петровский,,Спортивная,17/33 Петровский остров
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/295989142/,Санкт-Петербург,sale,flat,2,4,3,100.2,-1,0,53800000.0,Центральный,Виленский переулок,9,Чернышевская,
